Trial,Meso Spent,Destructions
5040,12153504919.677351,0
5041,2422938353.1919847,1
5042,10211480464.705719,0
5043,6560470675.765334,1
5044,3107885068.016878,1
5045,3390150211.8520126,1
5046,537511393.7049216,1
5047,1879313138.883851,0
5048,5460519718.414053,1
5049,11765082889.53848,1
5050,3106081159.356987,1
5051,3962356929.7928305,1
5052,1765689191.061797,1
5053,1849688797.1135457,1
5054,2765717781.3698177,1
5055,1713536015.9628127,1
5056,2668258507.396962,1
5057,1994617967.28795,1
5058,2495217157.0902925,1
5059,6207478379.554002,1
5060,3566464794.670621,1
5061,871595286.6307819,1
5062,4880711255.685213,1
5063,4395491317.153621,1
5064,1181521011.2618241,1
5065,8577252119.986341,1
5066,852591103.1372919,1
5067,2676590793.23115,1
5068,1887667704.7957654,1
5069,8560153642.526804,1
5070,13939630946.611639,1
5071,2086361126.7319043,1
5072,4117460133.8668737,1
5073,4381742026.821478,1
5074,5431568699.222685,1
5075,1478549595.9323983,1
5076,4078721224.7968044,1
5077,1333342685.1520495,1
5078,2325062859.740981,1
5079,3812474655.7349396,1
5080,732360879.413283,1
5081,2886495202.3289742,1
5082,3682585578.618252,1
5083,8304693030.456936,1
5084,3187877047.3399644,1
5085,4748263148.715535,1
5086,7133163499.827237,1
5087,17161747698.531454,1
5088,1531457585.6511097,1
5089,4493413081.287286,1
5090,5670367466.951238,1
5091,3895396143.6166487,1
5092,5992602436.833058,1
5093,7416049923.000152,0
5094,8901928567.399734,1
5095,1077158452.4633458,1
5096,644009617.5569024,1
5097,1488968666.6367586,1
5098,2764679138.8502626,1
5099,2766834997.946229,1
5100,2173155375.2230797,1
5101,7448581948.937302,1
5102,3114944932.1168585,1
5103,7974189173.806564,1
5104,703445344.7922872,1
5105,4132151494.0160627,1
5106,3305427781.5501394,1
5107,2294911007.2943554,1
5108,2790273095.803647,1
5109,3630827598.9363155,1
5110,4666385812.790512,1
5111,2075535268.6340728,1
5112,3581479213.7050567,1
5113,5075770868.479641,1
5114,3120251174.664413,1
5115,1034512275.2480423,1
5116,7859830117.839701,1
5117,3777136295.824715,1
5118,5254654288.038011,1
5119,2566118554.717569,1
5120,2903571585.4116063,1
5121,4472878023.51068,1
5122,3444916896.990772,1
5123,9680006671.060692,1
5124,1856820619.5149488,1
5125,2650534774.802053,1
5126,3676414847.003313,1
5127,4394821577.496927,1
5128,4947751678.118885,1
5129,4106878058.4956493,1
5130,16615031308.163496,1
5131,9288880942.893255,1
5132,6568926118.586257,1
5133,9823129735.097172,1
5134,16733533721.220934,0
5135,3126517408.340582,1
5136,740692327.5151814,1
5137,2764747922.4675217,1
5138,6870868011.684644,1
5139,8695560739.32607,1
5140,9298542631.873196,1
5141,489495838.35663176,1
5142,4468881391.383339,1
5143,5103937073.410954,1
5144,9380852572.280355,0
5145,3573693632.7109447,0
5146,1977353228.6058774,1
5147,9448406455.723392,1
5148,3856122620.61422,1
5149,1276138460.2039714,1
5150,1691053588.337618,1
5151,3789469946.885516,1
5152,1350886090.3369915,1
5153,1312781886.1162076,1
5154,5558138821.854912,1
5155,3730245927.393989,0
5156,4889797232.645145,1
5157,688475846.097257,1
5158,7611670682.210431,1
5159,2544057499.7148857,1
5160,3596913225.96992,1
5161,10790101652.661541,1
5162,3456743705.2963376,1
5163,6697155869.040386,1
5164,1736184572.4811409,1
5165,2462814382.1640487,1
5166,8025433731.735569,0
5167,5809322721.0026655,0
5168,7799428813.77775,1
5169,5257776672.45009,0
5170,3640168126.5011377,0
5171,3097213031.6017265,1
5172,5929548561.977515,1
5173,3226519897.516682,1
5174,1150294327.2947552,1
5175,1605814220.9882503,0
5176,3317038421.191908,1
5177,2347698071.0616236,1
5178,3598125780.2796736,1
5179,4105832159.893271,0
5180,5203325890.892197,1
5181,3538590719.285901,1
5182,2936543943.03738,1
5183,7859923773.818784,1
5184,8189942828.352901,1
5185,2457381052.220991,1
5186,6769620683.374218,1
5187,3188153464.2261305,1
5188,4413162362.664969,1
5189,1727242582.6384072,1
5190,3000676121.7692604,1
5191,6437001713.170707,0
5192,4091585410.7142086,1
5193,4626683998.622022,1
5194,9367742008.61505,0
5195,11268690284.500763,1
5196,4112378040.5148115,1
5197,2068038424.9330742,1
5198,28596038623.770515,1
5199,3911076639.4980783,1
5200,4117515417.2549458,1
5201,2744473531.2064867,1
5202,1029389464.083857,1
5203,3913556393.152413,1
5204,1114405435.1862402,1
5205,2241814474.572609,0
5206,1265592378.6286638,1
5207,1872634070.1679335,1
5208,4869764163.728303,1
5209,1668718600.30803,1
5210,5547264583.835336,1
5211,1568013060.0732172,1
5212,4099417744.7632446,1
5213,6159379217.884597,1
5214,3699965736.1948466,1
5215,1934896442.6835363,1
5216,1156861295.211656,1
5217,1378221721.93238,1
5218,2535831054.693574,0
5219,8077568315.073232,1
5220,5105123400.047576,1
5221,1685890511.0796826,1
5222,3118379520.058084,1
5223,3906290286.291496,1
5224,3050420670.253194,1
5225,4882839635.934827,1
5226,3677371959.7996707,1
5227,5771806498.494414,1
5228,1181521011.2618241,1
5229,3204385894.940596,1
5230,6764044561.578524,1
5231,4669827670.473374,0
5232,2749616944.3549557,1
5233,1759352449.373871,1
5234,3940549875.645642,1
5235,6342159517.07175,1
5236,3862692257.0574327,1
5237,4099217887.8998475,1
5238,1237558141.4242706,1
5239,5888433861.286478,1
5240,4740282535.197113,1
5241,933406148.1700401,1
5242,2257002424.4191947,1
5243,2888919057.7227483,1
5244,4690453792.355167,1
5245,7937005952.193319,1
5246,2158248654.772918,1
5247,2524503047.3761454,1
5248,3776507009.844306,1
5249,2093206794.7096164,1
5250,6339210675.4643755,1
5251,1052936977.849587,1
5252,2667447252.766036,1
5253,1100705966.2290757,1
5254,1537182994.1710868,1
5255,1900525353.99462,1
5256,4147532028.2747726,1
5257,2073159878.8195393,1
5258,4940230203.671372,1
5259,5604990365.500142,1
5260,3067350497.2822886,1
5261,1104494084.0587342,1
5262,6879118997.89075,1
5263,9474478924.613901,0
5264,6891250394.911002,0
5265,1886968310.751303,1
5266,4637853962.002026,1
5267,3347320584.96721,1
5268,1753213951.797912,1
5269,3997669638.99117,1
5270,2621528161.5370293,1
5271,800509689.353399,1
5272,2593604237.409094,1
5273,2538635999.1799426,1
5274,5218401590.282312,0
5275,4038193420.2826924,1
5276,10120660828.76425,1
5277,9341096158.834507,1
5278,3611589887.808647,1
5279,2170393016.4404516,1
5280,2208542040.5271726,1
5281,2392864210.583067,0
5282,5890407282.57583,1
5283,3137009842.0886626,1
5284,1637717128.2779648,1
5285,1965884336.0390947,1
5286,4230026216.4945736,1
5287,2339820723.1956987,1
5288,3611986082.7453847,1
5289,1214670002.8673182,1
5290,1669793147.9992483,1
5291,2720085383.9407573,1
5292,2672585747.654814,1
5293,2285672691.117954,1
5294,2469436523.398151,1
5295,6073306639.815683,0
5296,7108235655.396549,1
5297,5054781183.817036,1
5298,4184541263.92206,1
5299,2690382471.772881,0
5300,930324522.1032741,1
5301,4431905242.98562,1
5302,924845001.9132385,1
5303,4010926363.022598,1
5304,7189339870.849746,1
5305,10124764063.387808,1
5306,1578305518.1396964,1
5307,10695851778.781073,1
5308,4330046186.639681,1
5309,2569121212.364429,1
5310,837842738.2146298,1
5311,1891753459.2289412,1
5312,2414671137.305952,1
5313,825795722.0336212,1
5314,1152922447.6470003,1
5315,2716827770.8126965,1
5316,4255892491.698306,1
5317,6401262385.9277935,1
5318,601529681.6127737,1
5319,1206887219.0748847,1
5320,1793326131.5623908,1
5321,5618948884.8224325,1
5322,4115918441.688519,1
5323,7467111880.80421,1
5324,5202434311.577487,1
5325,1232570397.894117,1
5326,6990337728.049623,1
5327,3867344803.4897943,1
5328,1729411201.734974,1
5329,3582674863.798758,1
5330,2485437537.428298,1
5331,1206720977.80371,1
5332,991039371.5331321,1
5333,3239043849.617873,1
5334,14069741574.66583,1
5335,8022435282.451992,1
5336,5903226781.45996,1
5337,2320235872.551952,1
5338,4844565053.274633,1
5339,3704238423.579573,1
5340,21370304875.75645,1
5341,4710718164.522589,1
5342,2474255989.740548,1
5343,6945494942.498977,1
5344,552576729.6337558,1
5345,6325256863.181114,1
5346,5448521003.6011305,1
5347,2931747569.690987,1
5348,8084416745.116267,1
5349,3492293177.633741,1
5350,1717124459.5875595,1
5351,7359895395.517611,1
5352,6038885851.567416,0
5353,7592847874.493336,0
5354,959725414.7147945,1
5355,2262890160.8902726,1
5356,11248657758.54963,1
5357,6264943956.858323,1
5358,9877960032.044106,1
5359,4248723793.6005,1
5360,7855201079.232963,1
5361,836644469.7918551,1
5362,4429100176.11721,1
5363,4244556406.771015,1
5364,3460699954.784189,1
5365,2364589395.0446053,1
5366,8458940059.68532,1
5367,3308677663.2617044,1
5368,4481589441.285103,1
5369,2892045550.0947933,1
5370,4037756017.6705165,1
5371,4340861875.4089775,1
5372,5779912950.672821,0
5373,6863764966.957488,1
5374,2459857293.5613003,1
5375,4533802122.301233,1
5376,4032617384.219993,1
5377,806695701.3063272,1
5378,2531182721.3407474,1
5379,3928298745.0709515,1
5380,6564372705.220101,0
5381,9009551198.421125,1
5382,8202112649.805256,1
5383,7860878540.245857,1
5384,1652687305.611855,1
5385,1091810980.152204,1
5386,4202971031.1750765,1
5387,2875655182.130304,1
5388,1992647864.8667622,1
5389,5494613603.016501,1
5390,1412108659.3437035,1
5391,3862373543.421873,1
5392,1184744802.681052,1
5393,1932157220.819375,1
5394,3125387688.5375404,1
5395,1054873870.7170513,1
5396,13975449315.25753,1
5397,2197472158.9965706,1
5398,13811254777.08075,0
5399,3324823992.79573,1
5400,3793750512.117015,1
5401,3576765044.9417696,1
5402,7597879866.264915,1
5403,1062022712.4971409,1
5404,7866726594.049516,1
5405,1227224738.625181,1
5406,3963777121.6288047,1
5407,3028730183.7668734,1
5408,1378769597.8063874,1
5409,1365451873.248653,1
5410,12298654171.108881,1
5411,2445160156.283198,1
5412,2466112020.8011723,1
5413,9061278000.54098,1
5414,2648673325.3777413,1
5415,2314905196.745122,1
5416,9451112645.653873,1
5417,3979035328.0292606,1
5418,3387322896.185526,1
5419,6863859144.303247,1
5420,9803589590.26904,1
5421,3803151709.9282327,1
5422,1169544399.1181862,1
5423,6636870278.110315,1
5424,2199649447.421544,1
5425,2450581607.8262787,1
5426,10867746658.555103,1
5427,5905146071.522407,1
5428,7672634180.830183,1
5429,1416610366.2444725,1
5430,3575374764.209598,1
5431,10073576307.9929,1
5432,2499249545.6107864,1
5433,2050717725.130477,1
5434,5412384431.93507,1
5435,4360848207.844849,1
5436,4270305823.78854,1
5437,8860043180.84185,1
5438,7330364949.041243,1
5439,1705561164.508724,1
5440,9800786039.771118,1
5441,4438153822.882969,0
5442,5125588418.875398,1
5443,2505745430.851456,1
5444,8849156353.746613,1
5445,1135887687.935838,1
5446,4272418456.4592333,1
5447,7180092512.569141,1
5448,7879716793.331098,1
5449,4376217542.4203205,0
5450,1959356598.522421,1
5451,4382172747.134647,1
5452,16993795237.67481,1
5453,2198751281.1910434,1
5454,9161209834.27757,1
5455,4372363582.352049,1
5456,2756565665.801565,1
5457,2771268912.310157,1
5458,898383570.0160223,1
5459,1934101211.4052706,1
5460,2397647138.383573,1
5461,3952573805.296959,1
5462,2447668473.2795243,1
5463,6653829781.463793,1
5464,3199904949.7191772,1
5465,3872126814.9871607,1
5466,5203625215.315655,0
5467,7858214600.2634115,1
5468,1498729288.0292673,1
5469,1418541916.9042933,1
5470,5091670134.433135,1
5471,2648864719.0293427,1
5472,2624853170.5844536,1
5473,2254271343.8093686,1
5474,2856617516.5196767,1
5475,4300101233.481431,0
5476,3342593910.5013356,1
5477,3451356317.0319395,1
5478,2666969810.3954067,1
5479,8364725172.678715,1
5480,644009617.5569024,1
5481,12828522250.19936,1
5482,1239837438.4943404,1
5483,4087290589.788345,1
5484,2075250828.5427635,1
5485,6542096040.399925,1
5486,5021191842.557448,1
5487,4041304560.0985594,1
5488,4323426106.931802,1
5489,4960298123.87006,1
5490,2731300685.210485,0
5491,1580683708.5906837,1
5492,1084591734.3347437,1
5493,5696814280.283396,1
5494,3620329377.9241543,1
5495,4093881576.5981755,1
5496,4115324494.411887,1
5497,552576729.6337558,1
5498,2808532763.8469486,1
5499,1966041544.0718951,1
5500,2397181945.983344,1
5501,10174388356.680416,1
5502,1445717575.3330767,1
5503,8865977159.73496,1
5504,4114165560.9249997,1
5505,2077656628.8643296,1
5506,3107752694.097462,1
5507,3308588631.5474696,1
5508,2807937771.4188256,1
5509,2542612664.32331,1
5510,12703602880.374111,0
5511,3095356313.8671007,1
5512,2299839860.8162875,1
5513,5755308852.8897295,1
5514,2045778853.2550125,1
5515,2497915530.91512,1
5516,10149807690.586119,1
5517,996336309.712167,1
5518,1900230208.6583242,1
5519,1128550243.2982442,1
5520,8108714568.807024,1
5521,1724436979.8535466,1
5522,4624554670.014973,0
5523,1060027855.5183797,1
5524,535446132.6887896,1
5525,5504813257.272535,1
5526,3136280312.9077373,1
5527,4792896016.34992,1
5528,651228863.3743627,1
5529,2564673719.325993,1
5530,2880689618.676159,1
5531,2347046915.756589,1
5532,1288313844.5336473,1
5533,2929268033.360562,1
5534,1502541522.956042,1
5535,1970434508.519105,1
5536,4086710523.796544,1
5537,20796413513.822197,1
5538,7187114560.802204,1
5539,6156439904.645755,0
5540,2504531500.3277164,1
5541,2543833972.9712753,1
5542,6663493190.204352,1
5543,2445046771.5966363,1
5544,8670597390.986246,0
5545,2574433134.00557,1
5546,3635090905.4279637,1
5547,2210321504.174276,1
5548,10229594226.615484,1
5549,6755731376.805738,0
5550,17087957630.619448,1
5551,6012209058.538335,1
5552,4796659266.833754,1
5553,6761966041.2528715,1
5554,5877802185.786612,1
5555,4948742854.882927,1
5556,2540713116.504281,1
5557,1316720733.6808634,1
5558,7265385525.220355,1
5559,7499998417.763429,1
5560,700356621.0070907,1
5561,2587680199.425486,1
5562,2729468307.0837836,1
5563,5082847930.803612,0
5564,10532246445.566504,1
5565,3062427249.3210416,1
5566,670328884.1016567,1
5567,10529142371.011427,1
5568,1107218720.2836432,1
5569,1766168574.1364772,1
5570,2008627707.7659218,1
5571,1440803060.192331,1
5572,1172253373.2421298,1
5573,1455319053.1728408,1
5574,5938464431.361442,1
5575,680144397.9953586,1
5576,4425789785.634848,1
5577,14229499937.952627,1
5578,2122533780.2928686,1
5579,9453495133.18684,1
5580,3205808368.7458415,1
5581,10139617640.603176,1
5582,12813993575.98912,1
5583,4628049793.805424,1
5584,1734247536.89127,1
5585,1453857348.967367,1
5586,2634925278.0530825,1
5587,625862655.5613022,1
5588,8830102780.450472,1
5589,3029739539.7873588,1
5590,1163469886.5000277,1
5591,7540615306.041646,0
5592,3453579788.949842,1
5593,1921513944.7325442,1
5594,4056046188.5544844,1
5595,4828514010.060265,1
5596,2497996103.870811,1
5597,6280657171.542514,1
5598,3369747102.8081274,1
5599,1987088169.5438879,1
5600,1818414317.9535017,1
5601,4482724402.978723,1
5602,4458584881.626576,1
5603,1262947636.720587,1
5604,5057987484.809285,1
5605,1179138779.23952,1
5606,900360091.5167805,1
5607,3647247196.410466,1
5608,4881808843.756791,1
5609,3824769030.3118615,1
5610,3978744930.368033,1
5611,1643975580.1848445,1
5612,8064579790.617858,0
5613,785626256.7967052,1
5614,1575549276.8968494,1
5615,1384932849.9399195,1
5616,1261390095.2813091,1
5617,3520615773.7870655,1
5618,8738111285.522076,1
5619,1443272036.9918323,1
5620,2113569316.075551,1
5621,3949103136.1587696,1
5622,1966654134.1209276,1
5623,10199243156.954388,1
5624,6273917414.369315,1
5625,1297207904.713593,1
5626,13487062085.166948,1
5627,1934609856.8790505,1
5628,889742248.6263822,1
5629,4701658326.233983,1
5630,2953555885.9033647,1
5631,1883710266.2424471,1
5632,2280452637.9323664,1
5633,9450853386.65021,1
5634,6212134724.292154,0
5635,3032104902.9957657,1
5636,3413325191.72411,1
5637,5478231912.222801,1
5638,1063142012.5000093,1
5639,1447719530.030268,1
5640,1985128516.8570273,1
5641,3300199325.834777,1
5642,5650641129.593887,1
5643,9234512690.205452,1
5644,7462366511.503686,1
5645,2407140413.664965,1
5646,4173012459.301172,1
5647,2610917160.8544025,1
5648,6991081168.520085,1
5649,2244113849.106431,1
5650,5442343132.902537,1
5651,12943733103.502176,1
5652,1295747126.4050455,1
5653,3397243067.2062273,1
5654,1117327917.7002618,1
5655,2639594646.7089405,1
5656,2095325590.9492218,1
5657,1435902061.4393744,1
5658,5120253437.759821,1
5659,3359600136.8046613,1
5660,4975026615.401285,1
5661,12720450739.980192,1
5662,3015211489.2406416,1
5663,2742654158.520295,1
5664,1378627432.4539254,1
5665,5082061244.272371,1
5666,3185532441.182103,1
5667,6150625452.871189,0
5668,1238884379.7626467,1
5669,4263035184.6021786,1
5670,3699307965.521855,1
5671,4589541933.826655,1
5672,6362955244.092095,1
5673,5779068435.003337,1
5674,1743286410.4953685,1
5675,3579169724.2470293,1
5676,2396635427.3870564,1
5677,4377435010.263637,1
5678,5881374693.171281,1
5679,4602484379.833275,0
5680,2093714082.9056764,1
5681,10045850929.21119,1
5682,3674085293.442297,1
5683,6697761001.813215,1
5684,1097274838.2412739,1
5685,1678789351.7043152,1
5686,10816090778.855713,1
5687,1466787019.8426986,1
5688,3348789307.1097307,1
5689,1643530488.2880704,1
5690,483229651.2708652,1
5691,2507395264.2847004,1
5692,3710264215.1078305,1
5693,3711394107.567433,1
5694,1791992116.8667252,1
5695,8129387102.209905,0
5696,3545506170.8569093,1
5697,6151341885.930322,1
5698,2667980004.0347495,1
5699,7192501485.860795,1
5700,2379081309.114745,1
5701,4258894471.794639,1
5702,15343790718.353184,1
5703,4813846258.557655,0
5704,4756039128.076732,1
5705,1247882300.7917528,1
5706,4382332824.836911,1
5707,8331986964.023607,1
5708,2335977712.8648467,1
5709,4491929770.409372,1
5710,3263757673.9063826,1
5711,2310125891.960815,1
5712,4961542511.568394,1
5713,6014324276.939596,1
5714,10458515641.291664,1
5715,1070988102.6113833,1
5716,3544608428.1648216,1
5717,3229844113.9316177,1
5718,4474819367.506869,1
5719,8152714002.084869,1
5720,11961668561.542725,0
5721,2729469560.89254,1
5722,17990374708.067085,1
5723,9398806272.451971,1
5724,1483575212.5850592,1
5725,3588703974.1951833,1
5726,2364241497.6593556,1
5727,2217039880.4650345,1
5728,5746242587.114643,1
5729,7383652069.529867,0
5730,3171007603.0030518,1
5731,4802580097.4193125,1
5732,5975942639.522521,1
5733,1180504646.21119,1
5734,1286907032.829367,1
5735,3670049779.4401884,1
5736,10478340000.7726,1
5737,11103405539.317118,0
5738,900360091.5167806,1
5739,6850717888.278922,1
5740,3169657847.9194636,0
5741,4117200330.7990346,1
5742,4065631476.2192097,1
5743,2688041387.5148873,1
5744,980158771.4988947,1
5745,2736054802.4109373,1
5746,3739886241.491718,1
5747,3507681064.5197887,1
5748,11318288465.377148,1
5749,5659826813.338136,1
5750,5225612893.906742,1
5751,2075853771.8521428,0
5752,7643604190.6036215,0
5753,1432795660.4774551,1
5754,4476108714.3821335,1
5755,1663996375.987034,1
5756,4056435428.4951973,1
5757,3950097139.623073,1
5758,2034405797.9220333,1
5759,4376558837.949439,1
5760,5830416412.551253,1
5761,6271437950.1102,1
5762,2622574586.720435,1
5763,4449445638.847178,1
5764,8090145272.104817,0
5765,3480099146.7716074,1
5766,7077027243.415384,1
5767,6258314521.149264,1
5768,1202756697.042621,1
5769,4349063128.651788,1
5770,7264553400.282484,1
5771,2972836044.2968903,1
5772,3572206393.3656363,1
5773,6205831962.149994,1
5774,10944661261.171902,1
5775,2322215755.9694767,1
5776,649259439.5920348,1
5777,3214194709.348934,1
5778,8689050885.898571,1
5779,7931816792.842713,1
5780,5169888680.494265,1
5781,3775618374.7661376,1
5782,4113800267.0619926,1
5783,1478962404.1723745,1
5784,7061866183.041006,1
5785,1769613302.4224126,1
5786,1367063628.5502641,1
5787,6169162279.731523,1
5788,3600369124.76207,0
5789,1209665814.0616798,1
5790,5296415056.441971,1
5791,8579719549.275836,1
5792,8551178504.298778,0
5793,11345292165.91416,1
5794,2015472697.1047738,1
5795,1073053363.6275152,1
5796,3138287505.276914,1
5797,13658655821.680359,0
5798,1534704924.914979,1
5799,5540990395.265113,1
5800,3602384306.138213,1
5801,745043983.3198134,1
5802,2120056389.6756208,1
5803,1946505896.066996,1
5804,2045420786.9514415,1
5805,1812546744.0810623,1
5806,1640599591.956302,1
5807,4944864498.099178,0
5808,3192662691.9735317,1
5809,4816798805.625122,1
5810,4873554580.184158,1
5811,3010943618.759368,1
5812,8661611010.261892,1
5813,6665223624.191675,1
5814,5630623767.015721,1
5815,6185483164.517858,0
5816,3817923785.8725643,1
5817,4076696765.7908783,1
5818,7011869715.490879,1
5819,3970348593.0350327,1
5820,1549523693.8750117,1
5821,6731578895.829807,1
5822,619445738.7405385,1
5823,5825875406.139546,0
5824,3370406050.7979007,0
5825,2284153901.1882305,1
5826,7105974687.338162,1
5827,18566369935.760628,1
5828,2882377587.914085,1
5829,1293023168.8189962,1
5830,1031867533.3399651,1
5831,1858021171.1123688,1
5832,1596586190.4916081,1
5833,4931073960.4507885,1
5834,9030097459.327602,1
5835,2766870805.7101846,0
5836,5326652064.343076,1
5837,7143057024.9319725,1
5838,2375818458.314698,1
5839,6801605818.52064,1
5840,2805481385.1101875,1
5841,8157672923.080662,1
5842,1995944603.8593917,1
5843,2064695613.3324459,1
5844,4032456335.2704725,1
5845,1405111225.9374714,1
5846,6805143735.777161,1
5847,8571226527.738137,1
5848,4310160705.7295885,1
5849,2054053015.884475,1
5850,1990448214.8554587,1
5851,4590126286.24385,1
5852,6366388857.112739,0
5853,787444950.8440359,1
5854,1415785675.661446,1
5855,8095908583.911866,1
5856,803677381.5585015,1
5857,1882814350.2607834,1
5858,884374227.7711161,1
5859,5558657351.21241,1
5860,4009904474.8551645,1
5861,4994263693.533019,1
5862,1283898484.1770086,1
5863,2339337607.2014155,1
5864,4578779870.820235,1
5865,4307632453.5702,1
5866,10052731041.886885,1
5867,1858179388.7681882,1
5868,822873239.5195996,1
5869,9397405825.270174,1
5870,1898569987.7774725,1
5871,6693616454.56834,1
5872,5831719527.7524,1
5873,2935495668.6849613,1
5874,1856050821.4331157,1
5875,3964176671.3619103,0
5876,3201383237.293736,1
5877,2111256562.193693,1
5878,2699127719.5819116,1
5879,1406034146.7255447,1
5880,4984019013.1459875,1
5881,8297222355.971471,1
5882,3220537471.883363,1
5883,2098162254.582972,1
5884,1749803866.3054671,1
5885,9886466575.507145,1
5886,1331786069.6096976,1
5887,7380749067.037684,0
5888,6930570584.048697,1
5889,1992609313.1053941,1
5890,4654897968.099506,1
5891,4953334257.072214,1
5892,489495838.35663176,1
5893,2420186964.269458,1
5894,2951331481.334489,1
5895,8050921171.594403,0
5896,2607212147.045278,1
5897,5335813001.422296,1
5898,1920909462.0249603,1
5899,6219461219.339559,1
5900,10659278846.284544,1
5901,5499269268.85062,0
5902,7665893563.365051,1
5903,1517821423.0128858,1
5904,3646905047.308309,1
5905,447094870.832409,1
5906,1799304588.4174583,1
5907,2458024237.664943,1
5908,5814457529.235417,1
5909,2714135241.9642377,1
5910,1421099482.654379,1
5911,1552001763.1311197,1
5912,7945237587.454628,1
5913,8051563075.427338,0
5914,1612739652.7861674,1
5915,8317952673.303129,0
5916,2634903171.567199,1
5917,1800887102.9435966,1
5918,2706331453.8631945,1
5919,7104371703.925575,1
5920,3369933396.8813443,1
5921,4062432100.3467627,1
5922,1996522727.4736176,1
5923,5087795635.452358,1
5924,2653966523.384455,0
5925,8124433331.91335,1
5926,29787843608.345745,1
5927,8618191328.860771,1
5928,712340330.8691589,1
5929,2189252738.3035135,1
5930,6791315517.2708025,0
5931,1240584086.5543861,1
5932,2623743897.1877117,1
5933,7422031502.692167,1
5934,1857401026.30382,1
5935,5396202936.666312,1
5936,3191362779.802704,1
5937,1711957038.8341305,1
5938,2536354362.9812183,1
5939,2707471645.386421,1
5940,1315671837.7153656,1
5941,2869666735.650481,1
5942,2398215179.8478765,1
5943,1304737023.8187952,1
5944,3625454532.373678,0
5945,5611676359.701702,1
5946,3244657503.7026334,1
5947,3641433668.3726068,1
5948,2983788566.8163414,1
5949,11419772703.441763,1
5950,664062697.0158902,1
5951,979205712.767201,1
5952,5374194633.712575,1
5953,1482268432.527273,1
5954,1018525054.2246575,1
5955,14658084278.952854,1
5956,3145149727.916494,1
5957,8250247937.971856,0
5958,1870067261.3964524,1
5959,1500856539.2650228,1
5960,3862627402.0231104,1
5961,3189714500.708008,1
5962,1495997163.8835366,1
5963,3451120050.321011,1
5964,3399141936.3863964,1
5965,4743910563.390189,1
5966,4711232515.993023,1
5967,7162024744.159747,1
5968,1370755909.1461184,1
5969,3167347455.4992075,1
5970,5747511123.3187,1
5971,8302650365.91465,1
5972,560812340.5018502,1
5973,1033836957.1222929,1
5974,5658746943.425749,1
5975,1593455730.9569001,1
5976,6713974109.89598,0
5977,858761452.9892545,1
5978,3238662072.292634,1
5979,4357752077.206648,1
5980,6968392797.204539,0
5981,2074336321.5724378,1
5982,5219976254.949052,1
5983,7406235797.347921,1
5984,1508948941.2447505,1
5985,3478167746.676574,1
5986,1302608456.483723,1
5987,3452986116.022904,1
5988,4487166155.986662,1
5989,3188724887.944779,1
5990,30138644391.480385,1
5991,3586000228.368919,0
5992,2832493131.8817844,1
5993,1840411554.8207614,1
5994,2865403054.8515005,0
5995,2330537142.2590313,1
5996,2689446992.506234,1
5997,4110539688.4966383,1
5998,4703828772.451186,1
5999,5924659098.564345,1
6000,1646357133.5682883,1
6001,712340330.8691589,1
6002,2655736849.6573315,1
6003,7519704616.430581,1
6004,15786554523.60913,1
6005,6882341838.107713,1
6006,1874323079.9672806,1
6007,2280781463.460464,1
6008,4397610256.115631,1
6009,2921517780.4829926,1
6010,3496806908.8704715,1
6011,3282271757.973959,1
6012,1144027461.5701284,1
6013,5243664674.058688,1
6014,3356603508.2569,1
6015,4965044124.626913,0
6016,3221745399.0235653,1
6017,1088943390.1393754,1
6018,3585168347.897765,1
6019,5968741993.070693,0
6020,9612519788.842255,0
6021,5882568427.866275,1
6022,5213565719.384168,1
6023,2372285434.0598426,1
6024,5252632648.533397,1
6025,1444445717.6794116,1
6026,4751207456.899435,1
6027,712340330.8691589,1
6028,7363942869.833357,1
6029,4053100986.194095,1
6030,3471134401.7382827,1
6031,2306256777.6370516,1
6032,8291271945.142965,1
6033,5931457185.191121,1
6034,3093686066.3801203,1
6035,2402377554.1561427,1
6036,5664718689.700331,1
6037,4647087707.492,0
6038,1245539299.169676,1
6039,2761063773.124075,1
6040,5177900058.888265,1
6041,4298969985.149544,1
6042,1224128129.096309,1
6043,5545410149.377962,0
6044,2721889492.348836,1
6045,4040402163.1608167,1
6046,6955796852.849702,1
6047,9195788677.812525,1
6048,4342019168.326925,0
6049,6522161726.021892,1
6050,2893810285.3802385,1
6051,2904234313.713239,0
6052,3269733946.5737906,1
6053,7381374151.2662735,0
6054,5087596335.60246,1
6055,4265542821.55731,1
6056,5076923227.061226,1
6057,3626471690.524207,1
6058,6523281704.663618,1
6059,2138544822.1345181,1
6060,8876140233.172129,1
6061,1418939063.0433035,1
6062,1103691755.0620377,1
6063,1226208373.5745468,1
6064,1060910510.2127026,1
6065,10622756719.680477,1
6066,2241007297.197514,1
6067,4836390347.911854,1
6068,447094870.832409,1
6069,2696269900.6645513,1
6070,16148698258.476637,1
6071,4520734086.475233,1
6072,1367063628.550264,1
6073,1018771621.1934587,1
6074,8454417205.647619,1
6075,4932380091.050558,0
6076,7670024273.150128,1
6077,921938181.5001825,1
6078,2949703783.1159053,1
6079,4820213504.6648855,0
6080,5592160032.700177,1
6081,936494871.9552367,1
6082,6425048076.944539,1
6083,3996236715.451595,1
6084,2670886296.373734,1
6085,1206005921.658282,1
